Timestamp,Symbol,Timeframe,Strategy,Volume,Volatility (%),Liquidity,Spread (%),Depth,Entry Price,Stop Loss,Target 1,Target 2,Final Target,T1 Gain (%),T2 Gain (%),Final Gain (%)
2025-03-25 08:29:30,BIGTIME/USDT,1d,Z-Score Statistical Strategy,260573440.26862386,344.76,High,0.018784634169255306,121770.9246,0.0533,0.0484,0.0582,0.0615,0.0664,9.18,15.3,24.48
2025-03-25 08:29:33,PUFFER/USDT,1d,Z-Score Statistical Strategy,195387580.72190136,352.46,High,0.042526047203907714,15422.85,0.2351,0.2173,0.2529,0.2647,0.2825,7.56,12.59,20.15
2025-03-25 08:29:36,SHIB/USDT,1d,Z-Score Statistical Strategy,38829215711750.39,161.62,High,0.00747188702505925,2110783275.4872,0.0000133840,0.0000124095,0.0000143585,0.0000150081,0.0000159826,7.28,12.13,19.42
2025-03-25 08:29:38,UNI/USDT,1d,Z-Score Statistical Strategy,14968078.298729751,217.14,High,0.014212014837348234,609.6369,7.0418,6.4810,7.6026,7.9764,8.5372,7.96,13.27,21.24
2025-03-25 08:29:42,THETA/USDT,1d,Z-Score Statistical Strategy,61870634.16242097,273.4,High,0.020561324149272947,4867.8902,0.9727,0.8879,1.0575,1.1141,1.1990,8.72,14.54,23.26
2025-03-25 08:29:44,HBAR/USDT,1d,Z-Score Statistical Strategy,3939505122.5602555,128.82,High,0.005114435494187445,36756.4527,0.1955,0.1789,0.2120,0.2230,0.2396,8.46,14.1,22.56
2025-03-25 08:29:48,LINK/USDT,1d,Z-Score Statistical Strategy,41447831.44295037,160.46,High,0.0006545380761147074,386.7962,15.2809,13.8768,16.6850,17.6211,19.0252,9.19,15.31,24.5
2025-03-25 08:29:54,WLD/USDT,1d,Z-Score Statistical Strategy,156532137.19598514,351.98,High,0.010935535021049702,18294.5617,0.9153,0.8220,1.0086,1.0708,1.1641,10.19,16.99,27.19
2025-03-25 08:29:55,SUI/USDT,1d,Z-Score Statistical Strategy,699790910.4202332,173.65,High,0.042417815482497984,104666.56,2.3570,2.1217,2.5923,2.7491,2.9844,9.98,16.64,26.62
2025-03-25 08:29:57,ICP/USDT,1d,Z-Score Statistical Strategy,49446875.24628793,181.34,High,0.0165084605860412,3780.5654,6.0580,5.6247,6.4913,6.7801,7.2134,7.15,11.92,19.07
2025-03-25 08:30:04,FIL/USDT,1d,Z-Score Statistical Strategy,39510180.4839159,184.56,High,0.0032102213447542396,2424.0196,3.1154,2.8760,3.3548,3.5145,3.7539,7.69,12.81,20.49
2025-03-25 08:30:07,ONDO/USDT,1d,Z-Score Statistical Strategy,623469240.8583511,193.79,High,0.00110124275245335,4518.8791,0.9084,0.8241,0.9927,1.0489,1.1332,9.28,15.47,24.75
2025-03-25 08:30:10,AI16Z/USDT,1d,Z-Score Statistical Strategy,393022751.8184054,17510.06,High,0.049127978383697736,164950.23,0.2033,0.1665,0.2401,0.2647,0.3015,18.11,30.18,48.29
2025-03-25 08:30:12,AR/USDT,1d,Z-Score Statistical Strategy,8244875.900005251,337.12,High,0.013692065448077414,497.9196,7.3160,6.6199,8.0121,8.4762,9.1723,9.51,15.86,25.37
2025-03-25 08:30:16,XLM/USDT,1d,Z-Score Statistical Strategy,1232497909.9988155,127.1,High,0.03438198384046381,232565.25,0.2909,0.2679,0.3139,0.3293,0.3524,7.92,13.2,21.13
2025-03-25 08:30:18,POL/USDT,1d,Z-Score Statistical Strategy,155694911.58106223,229.15,High,0.04521817770744596,136158.8262,0.2212,0.2060,0.2364,0.2465,0.2616,6.85,11.42,18.28
2025-03-25 08:30:27,BIFIF/USDT,1d,Z-Score Statistical Strategy,2683591088.5381,136.96,Unknown,N/A,N/A,0.0015,0.0013,0.0016,0.0017,0.0019,10.42,17.37,27.8
2025-03-25 08:30:30,ALGO/USDT,1d,Z-Score Statistical Strategy,1082937171.678229,186.18,High,0.049394912324038885,308239.8537,0.2025,0.1861,0.2189,0.2298,0.2462,8.1,13.5,21.6
2025-03-25 08:30:32,DASH/USDT,1d,Z-Score Statistical Strategy,1351385.9198844996,163.21,High,0.0419375131054794,544.3808,23.8700,22.2061,25.5339,26.6432,28.3071,6.97,11.62,18.59
2025-03-25 08:30:37,NEAR/USDT,1d,Z-Score Statistical Strategy,167597251.18164286,229.6,High,0.0034079097585567853,1154.8316,2.9342,2.7022,3.1662,3.3208,3.5528,7.91,13.18,21.08
2025-03-25 08:30:41,FLUX/USDT,1d,Z-Score Statistical Strategy,135051393.74163342,267.42,High,0.03366436626830129,14575.6947,0.2971,0.2702,0.3240,0.3419,0.3688,9.05,15.08,24.13
